Id,SalePrice
2735,140034.36109845655
2736,137482.97779418295
2737,121453.66662118101
2738,133585.0846163491
2739,159498.0291389869
2740,138067.71574972992
2741,148128.19589513793
2742,155049.13888580102
2743,153226.2783345489
2744,160764.18719026496
2745,138902.42365517677
2746,138373.67823359722
2747,142324.1048688188
2748,125832.2184374115
2749,127847.47202481308
2750,131461.32697649687
2751,135501.25114939018
2752,195394.2902760643
2753,146526.6775528543
2754,203169.20771434356
2755,134407.166657903
2756,98000.75975579226
2757,68878.37418381979
2758,87728.4354746967
2759,167104.80466606852
2760,122141.93297740309
2761,143637.73752554526
2762,142939.73757593517
2763,185230.57989227664
2764,144205.6852157174
2765,282654.3126259432
2766,135381.50240316245
2767,84609.87302079808
2768,126027.11470858898
2769,131995.04613470504
2770,135318.53004411593
2771,107517.96059274551
2772,110092.78582569087
2773,166555.7678266274
2774,147277.14906812768
2775,115677.38714746851
2776,140758.72587380023
2777,143478.13602952476
2778,103123.39989170361
2779,127718.75031200513
2780,96828.7020757966
2781,96485.14682369262
2782,97067.28406516918
2783,96604.85093757551
2784,119799.70400129094
2785,137682.99786865717
2786,68391.2047340079
2787,126677.0267248953
2788,74352.76193757204
2789,164053.03463920686
2790,96448.74434463504
2791,113040.58969522417
2792,62605.013449540216
2793,172215.28727874113
2794,96794.60967322112
2795,122034.15503266575
2796,99427.9239463394
2797,208967.2206754345
2798,101764.81155486101
2799,114078.83682711222
2800,67387.43839513337
2801,110786.21582729499
2802,133230.46524728573
2803,166848.54546793277
2804,131363.64808651098
2805,101439.4549660688
2806,80620.83439003715
2807,155542.9995850842
2808,153154.14211131269
2809,132682.2100634896
2810,128093.55889406838
2811,164846.8871467648
2812,160642.10592635465
2813,153226.57262528368
2814,153818.52299635304
2815,103706.27533789056
2816,243057.53637326707
2817,157614.96180209896
2818,132573.96872716077
2819,169246.86503401777
2820,137028.1882181552
2821,108478.29360671877
2822,197339.3108474833
2823,320871.09352428187
2824,179784.66148911466
2825,149713.84994404297
2826,132704.46080639103
2827,135024.71417577905
2828,227935.66056168824
2829,212065.79168657167
2830,228480.448725999
2831,173602.1570266447
2832,248123.6915099748
2833,300760.63960464246
2834,217173.33556737826
2835,223086.6828971996
2836,191087.0641143743
2837,156955.56644944192
2838,147925.66542213465
2839,175256.31748582548
2840,201124.11223639897
2841,203650.40210439538
2842,231526.12857449267
2843,153095.48045042856
2844,171045.15079919485
2845,125168.15574161305
2846,211800.32887144192
2847,209852.06743099875
2848,211105.21209590038
2849,200263.48231851807
2850,274013.5415276349
2851,215405.0058826839
2852,232709.24765035923
2853,233661.37970541845
2854,138469.016372991
2855,199999.5300729073
2856,201179.18011658
2857,186258.837885348
2858,197204.00195820798
2859,112723.16106224408
2860,124002.15654916853
2861,129243.8050116433
2862,188063.65610984963
2863,124928.67301352673
2864,245076.45924321032
2865,136470.41471860989
2866,136511.85072135806
2867,98042.60890546547
2868,93248.52317482868
2869,98956.98358919764
2870,123691.26235602763
2871,80475.78777763557
2872,49742.3082825673
2873,97102.68092648062
2874,141196.2019760464
2875,115220.566004969
2876,160581.65998858446
2877,149472.34598139458
2878,160587.4141750259
2879,140476.7229393404
2880,101246.70545828516
2881,142918.73902773744
2882,179397.48794524002
2883,197734.08039975024
2884,190534.49617165793
2885,192307.6738601116
2886,236422.40982980074
2887,96432.77120541979
2888,141998.27704298403
2889,56606.04550136733
2890,81294.04992440272
2891,138288.1416240646
2892,52807.22011899312
2893,87221.20247000588
2894,62193.8364343538
2895,333300.73002590303
2896,277742.13947863225
2897,204431.16695383654
2898,145894.9021419753
2899,203625.0233939609
2900,158219.261567972
2901,215703.2301495021
2902,189114.25962736993
2903,331980.7590335637
2904,338632.70166955044
2905,86442.28486451709
2906,184793.48674721963
2907,112376.72565409944
2908,128709.06938620146
2909,144768.6463179969
2910,79072.99397299229
2911,80148.4224012925
2912,146443.98262725835
2913,81944.83569046656
2914,78753.56923848756
2915,85958.13151383093
2916,82497.39767962265
2917,171597.9280377501
2918,117782.0551127107
2919,219737.2264249293
